Didn't hold a charge once charged to 100% and taken off of the charger...and sent the laptop back three weeks ago and no sign of seeing a refund yet...	0	9	0	0	4
fantastic lap top	3	4	2	8	3
Great bargain and great for online use.	2	1	0	0	4
Great Chromebook and a Tablet.https://www.amazon.com/Samsung-Chromebook-Convertible-Laptop-XE513C24-K01US/dp/B01LZ6XKS6	1	1	0	1	4
a five star	2	0	0	1	2
Great product for a great price.	3	6	2	8	3
the price was good but the unit has intermittent glitches, we have since purchased a new laptop	2	1	0	1	7
I like how fast it is Shipping was great and it is everything that the seller said it was. I would order one again	3	6	2	8	3
fast and cool design but the speaker is not that great	3	7	2	8	0
This is a great product,with great specs at a great price point!	3	9	2	8	6
Son suggested this. Works just like it says and I need.	3	7	3	8	6
Gift, he loves it	2	8	2	3	3
This system has a lot of issues.	3	4	2	8	3
Aside from the battery life being short, this is working fine for me. I bought it for school purposes and it's working out well.	3	1	1	8	6
Bought it as a gift for my wife and it is perfect, just what she needed. Great value.	2	0	0	1	2
No backlit keyboard....this makes no sense on why you would buy this.	3	9	2	8	3
It’s great internet service didn’t give me no problem and there’s nothing bout it that I don’t like	0	9	0	0	4
Everything is amzing except I got one dead pixel. :(	3	8	3	8	0
Oddly shaped screen, over-priced for what you get.	1	1	0	1	4
Not bad	2	0	0	1	2
All the people complaining about cpu noise are being awfully fussy. My wife loves her new laptop	2	6	5	4	3
no complaints, ya get what ya pay for, private computer, internet access...what more could you ask for..product is awesome	3	1	0	0	2
I am loving the laptop so far. Have not had problems yet so I’m truly happy about that.	3	1	0	0	2
It works great and looks like new but has a very small hard drive and no cd drive. It is listed in the description so it's totally as described.	2	0	0	1	5
Great price, great features and a good looking laptop!!!	3	7	2	8	4
I am typing this message using the product.	2	0	0	1	5
good value	3	1	0	0	2
Good for travel. Not much memory.	0	0	0	1	2
Perfect working condition!! Great for school! Thank you!!	2	0	0	1	5
Computer went dead on day 2. I've tried everything, and it will not start back up!	2	0	0	1	2
Great price! Great battery life, pleased with purchase. Thanks!	3	1	0	0	2
Bought this for my mama as gift.	2	0	0	1	5
super fast. great unit	4	2	1	8	6
I do not need words.It's really best.Lightweight, best screen resolution	1	1	0	1	4
If I unplug it, it automatically shuts down, it makes too much noice when I turn it on and it runs slow. It was a bad choice	3	9	0	7	2
Really good notebook however I strongly recommend adding 8GB of RAM... I did and I can run more demanding games with no issues...	3	6	3	3	0
As advertised. Works well.	2	6	0	7	2
Great laptop for the price.. The wife loves it	3	2	1	8	7
Great product! Quick delivery.	2	1	0	0	4
When I got it all of the storage was filled and I couldn't do anything at all.	2	0	0	1	5
Really small, which i love. Light weight which is amazing.Its a bit slower than i expected, but its good for what i need it	2	0	0	1	5
very good laptop. fast delivery	2	0	0	1	2
Gift for my son. He hasn't expressed any problems with it yet	3	9	3	8	0
Really really awesome! But if you're ordering from US and not in US remember you're going to get a charger that isn't compatible with your ports.	1	1	0	1	4
Very happy with this. Packaging was super sturdy and the Chromebook like new. Easy to use and super simple to set up.	3	1	0	0	2
Great starter laptop. Not the fastest computer on the market but it gets the job done.	3	2	1	8	7
This computer is cheap but incredibly slow.	2	0	0	1	2
Always had great luck with the predator line of laptops. Two for two. No issues. Great product.	4	7	5	8	0
The fact that this product was Microsoft 10S was the reason I declined to keep it. I would have preferred Microsoft Home or business.	2	8	2	3	3
I've had mine for about a week and I love it. I needed something small for my classes, because our desks are too small.	2	0	0	1	5
Great pc so far!	4	8	3	8	0
this laptop is good for my son，he just love it！thanks！	3	0	0	7	4
Good laptop. But the worse webcam I've seen in a while and the battery dies very fast .	3	1	2	8	6
For the price this is an excellent laptop. Ran smooth the second I opened it and is perfect for what I need it for	3	1	0	0	2
works great	2	6	0	7	2
wifes says it fine	3	4	1	8	3
I just love using this device. I have the i5 8GB, and it feels very snappy. Great build quality as well.	2	7	2	3	3
Came with a wobbly base. Fan was also making a sharp sound at times - not sure if that's a big deal but the uneven base killed it for me.	2	5	2	3	4
I had received it only a few days of purchase. I am very satisfied with it. I plan to buy another soon.	0	9	0	1	4
Excellent and really fast... Gooe choice	3	7	3	8	6
It's wonderful to be able to use Android apps on this beauty. Love it also that I don't need to wait for it to boot up.	1	1	0	1	4
Bought this for wife. She loves it. Awesome laptop for money.	3	0	0	8	2
Still a year later this laptop continues to perform incredibly well.	3	7	3	3	0
great laptop , fast as a hiccup	3	7	3	8	6
This little laptop is pretty darn good for the price.Was surprised by the performance, good deal.	2	0	0	1	5
Amazing price for and amazing gift	2	0	0	1	2
Love it does what I need.,	3	4	2	8	3
Good for gaming but if your going to do heavy gaming will be a bit of a issue. But overall a good laptop for productivity. Good laptop thank you.	3	1	2	8	6
it came earlier than expected and it works perfectly fine for right now?	0	0	0	0	4
Muy bueno gracias	2	0	0	1	4
So far working great, very fast startup and shutdown.	3	9	2	3	3
Great laptop.	3	7	2	8	0
It was way too slow for me. I had to return it.	0	0	0	1	2
I'm very happy with this Chromebook. Exactly what I needed to pay bills online and shop!	3	1	0	0	2
The computer stopped working little after the 30 day period. DO NOT BUY	2	0	0	1	4
Enjoying my Chromebook.	2	1	0	0	4
Got it for my wife. She loves it.	3	9	2	8	3
Great laptop should have bought this sooner	3	7	2	8	0
The space bar barely works on far left side.No-wonder its only $200.	2	1	0	0	4
Started right up, freshly applied image, was missing a couple screws, but those were easily replaced.	1	7	2	3	4
My second Chromebook - My son is using it now.	1	1	0	1	4
So happy with my new superfast machine! Asus at its best.	2	6	5	4	3
great only wish the screen took up more space but looks great so good purchase for the price	3	7	2	8	0
The product itself is great, just wish it came with all the software disks.	3	4	1	8	3
Couldn't handle modest usage, havent had it more than 3 months and the harddrive is digitally missing and now it won't boot up. Garbage.	3	0	0	8	2
Go with the flip, have had probs with two samsung chromebooks both were display related and had to send back, very disappointed.	1	1	0	1	4
Good price, great product	4	2	2	8	6
Product isn't all that great. Software freezes most times	2	0	0	1	2
COIL WHINE!!!	2	6	5	4	3
Only have had it for 2 days but so far I really enjoy it. It’s fast and certainly what I need for school.	3	7	3	8	3
My son can't put it down	3	1	0	7	5
This is good for my kids homework	0	0	0	0	4
Starting window is quite low but for gaming, this laptop is a beast. The Panel is just fine. Love it.	3	7	2	8	0
Love it!	2	7	3	8	3
Worked ok long enough for it to go through all of the updates. 30 minutes into a game the screen went black. Sending it back.	3	7	2	8	0
The computer came as fast as promised!	3	7	2	8	0
really nice purchase. I recommend this seller. I'll buy again soon.	3	0	0	7	5
Worked for about 2 weeks and has now stopped turning on. What gives?	2	0	0	1	5
very happy	3	0	0	8	2
The photo happens to me every time, I think it is the processor but I really do not know. In the photo it leaves as the screen remains	3	9	2	8	6
Christmas present however I opened it and this is perfect for my granddaughter who really only does work processing or google searches. Great buy and price.	3	0	0	7	5
It did not come with a charger to turn on the computer	2	0	0	1	5
My daughter loves it! Very satisfied with it and worth every penny.	3	9	2	8	3
Our ten year old son loves this	3	0	0	7	5
i love this laptop	3	7	3	8	3
I have always punched H P. Have never been disappointed.	3	0	0	7	5
Very good buy.	3	9	3	8	1
Love this laptop. Very thin and lightweight and the system works very fast. I would purchase this brand again in the near future.	2	8	2	3	3
Better than the Macbook Pro that died after 2 weeks and was $1000 more expensive. Much faster too.	1	1	0	1	4
One of the few laptops where the hard drive is soldered to the board, apparently. So you can't upgrade this hard drive. Can't return it. Total loss.	2	0	0	1	2
The keyboard doesnt light up and i dont like that	3	7	3	8	4
Powerhouse laptop for an affordable price! Amazing sound and performance.	2	6	5	4	3
I purchased this computer and the hard drive did not work properly. I returned it.	3	6	2	9	3
light and fast. looks great. screen is vivid and bright. battery is long. price is reasonable. very good buy	2	8	2	3	3
Real good!	3	0	0	8	2
Battery life is subpar. & Dell has annoying reminders trying to get me connected to their stuff. Can't figure out how to turn them off after a year of using.	3	4	2	8	3
The system is very slow, it takes almost 10 minutes to start every time I open it. So now I am thinking of returning it back.	3	6	2	8	3
Just as you discribed, works great,grandchildren love it	2	1	0	1	7
Great performance with a low price.The only bad thing is the poor screen quality, but acceptable with this price.	3	7	3	8	0
Works great, cheap, clean, would recommend.	3	1	0	0	2
Amazing laptop	3	7	2	8	0
I like the price on this one, it a very good value for a 1000 gaming laptop	3	8	3	8	0
there is hissing noise from the HDD....very annoying	3	7	3	8	0
The computer is slow when I which YouTube and download show thing.	3	0	0	8	2
The color on the device is fading. Need to return to the manufacture for a replacement.	2	8	2	3	3
delivered as advertised	3	1	0	0	2
Installed iTunes and music after removing bloatware. Not enough memory w 32 gb hard drive. Waste of time and money	2	0	0	1	2
Great budget laptop. I replaced my high end desktop for this and i dont regret it.	3	9	3	8	0
Its a bit flatter than the usual but not as fast as I would expected. HD quality is not what I expected and the mouse keeps flickering.	3	5	4	9	3
Love the 8th gen, the slick design	2	5	2	3	4
Does,t have the same resolution (1920) as the 7th generation	3	3	1	8	3
This is the BEST laptop that I ever had. My son has one. MSI is KING!!	3	8	3	8	0
very slow. takes forever to open a file or an app. actually very disappointed. going to try and get my money back.	3	9	2	8	3
Died after third use. You get what you pay for I guess	2	0	0	1	5
Bad laptop, i bought it and after 3 weeks is not working anymore	2	0	0	1	5
It's a good laptop overall but needs more storage. Lightweight and easy to port from class to class. 10+hours of battery life to get through a school day.	2	0	0	1	5
It’s Perfect!	2	6	3	8	3
It's compact, and performance is OK.	2	0	0	1	5
Arrived on time, holiday Rush notwithstanding. Solid performance at a reasonable price. Dell has always delivered for us.	3	9	2	3	3
Best laotop I ever owned	3	9	2	3	3
Great laptop for most things you use a laptop for. Our refurbished one is like new and working great!	3	1	0	0	2
Sent it back. Not sure why it's asking me twice for the same item. Too hard to work on	1	1	0	1	4
Great met all my needs.	3	9	2	8	6
Good value for price. Took a while for updates. Unfortunately, had to return as machine gave BSOD before I could gift.	3	7	3	8	6
Pleased with this laptop so far. No complaints. It runs and looks great.	4	6	4	8	3
Great choice	3	7	2	8	0
Arrived fast, no damage to packaging. Took a while to get started and complete all the updates but this is perfect for us!	2	0	0	1	5
Not bad lab top for price just wish it had a little more storage	2	0	0	1	2
Chrome is the pnly way to go	3	1	0	0	2
Great product, looks brand new and acts brand new even though it is refurbished.	3	1	0	0	2
Perfect for a first laptop or School	2	0	0	1	5
Very nice but at times slow	3	0	0	7	5
Great computer!!	3	4	1	8	3
Slow useless junk, a complete waste of my money.	3	1	0	0	2
There's a small electronic humming that is annoying me. Everything else about it is great.	2	6	5	4	3
kids love it!	1	1	0	1	4
The computer deos not work... it doesn’t even turn no 😡	3	9	3	8	1
The charger is not workinG!	3	2	1	8	7
Great product, great price, fast shipping. Excellent laptop	4	6	3	8	3
Good quality. Same as advertised. Enjoying it so far	2	0	0	1	5
Stil working well	2	0	0	1	5
I was hoping that it was purple in color! I understand that it was refurbished. But it was totally scratched up!!!!	2	1	0	1	7
Good with play store support	1	1	0	1	4
I love this laptop very nice and fast what else could I say? It has everything I wanted even DVD player	3	6	2	8	3
just as advertised	2	7	2	3	3
Don't buy this computer the battery doesn't last 4 hours. This is messed up!!!!!!	3	6	2	9	3
Great product for a great price. I couldn't find a better deal for our needs -- web browsing, word processing, pagination software, spreadsheet work. Product arrived factory sealed.	3	2	1	8	7
Display is terrible	2	5	2	3	4
Best laptop I've own by far	4	8	3	8	0
Great size	2	0	0	1	5
Perfect, light, charge last all day, keyboard is easy to use, size is perfect	2	0	0	1	5
Working perfect! Simple, and good for internet proposing!	2	0	0	1	5
La rapides de respuesta	1	1	0	1	4
It’s great . Great laptop bought after my MacBook Air is broke	1	1	0	1	4
Amazing computer. Does everything I want it to. Speakers are crap and so is webcam	2	7	3	8	3
IT IS AMAZING!!!! I LOVE IT!!!! And its touchscreen! YAY!!!!!!!	3	1	0	0	2
The device is great but there is a problem with the touchpad	2	7	2	3	3
Absolutely great laptop for the price. Can't argue with it at all	3	7	2	8	0
Super slick. Lightweight. Very stylish.	2	7	2	3	3
Beautiful laptop! Works great, perfect size, great quality. Love it!	2	0	0	1	5
Starts up quick, runs what I need for school effortlessly, and weighs next to nothing.	2	5	2	3	4
The computer would not turn on, sent it back the next day.	3	0	0	7	5
Poor Performance, Freezes not enough memory.	3	9	0	7	2
The cpu performance is sluggish, very disappointing. Running with basic apps only. Also no touch screen.	3	9	2	3	3
Love the size of this computer, but it takes an act of God to get the keyboard to work with any degree of ease.	2	5	2	3	4
Runs smoothly and works good for starting photography.	2	5	2	3	4
Bought for a friend. He is very happy with his new laptop	2	6	3	8	3
Great computer for the proceed. Awesome value.	3	9	2	8	3
Bought this for my daughter who is a school teacher. She loves it.	2	1	0	0	4
love love love this laptop! I use it for work and designing.	3	1	2	8	6
Can barely get anything done.. have to sell it.	3	0	0	8	2
works as expected......good so far	3	4	2	8	3
Best laptop at low budget, i loved from the first start. Amazing display and crazy performance, small battery but is a laptop for gaming that no matter a lot.	3	7	2	8	0
Works great first time out of the box.	3	4	1	8	3
Excellent laptop. Fast, lightweight.	3	7	3	8	3
Just what i expected. Nice laptop	2	6	0	7	2
This is a great laptop it is great for school. It is very dependable and it is a fast computer.	3	0	0	8	2
Amazing product at a terrific price delivered very quickly !	3	1	0	0	2
fast delivery and easy to replaced. I,m glad i didn't have to replaced the whole grill now with the new burners its like new!	3	7	3	8	0
Very good results thus far. No issues as yet, I write this review based only on 2hrs of use.	2	0	0	1	5
Starts up fast. Does basic laptop functions. The mouse pad isnt the easiest to use, but for the money, its good value. Super light and easy to transport.	2	1	0	0	4
Love it Thank You	3	9	2	8	3
Easy to use. Large screen.	3	1	0	0	2
Light, good size screen, fast, and reliable!	3	7	2	8	4
great, now addicted to gaming. Help me	3	8	3	8	0
Awesome piece of technological equipment. Our whole family loves this chrome book!!!	2	1	0	0	4
Absolutely Perfect for Business. I am a Lawyer and I Love It. Totally Happy.	3	7	4	3	1
This was for my granddaughter for Christmas she love it	0	9	0	1	4
Very good laptop, I am fully satisfied.	2	5	2	3	4
This product is great, and I would highly recommend it.	3	7	2	8	4
Very good!!!!!	3	7	2	8	0
Bought this as a gift to my friend so she could blog. She loves it	0	9	0	0	2
The battery is bad	3	1	2	8	6
Garbage, refurb the worst I've ever seen. Returned 3 of them that were to be gifts.	2	1	0	0	4
good value. A bit ugly and heavy, but it doesn't bother me.	3	7	3	3	0
does not load apps correctly..Face Book disappears at will Bad decision on my part A lot of money for a bad product	3	4	1	8	3
Great for the price. Install a SSD and it'll be perfect	3	7	3	8	0
So far its a great laptop and I would buy another one identical to it if I needed another.	3	9	3	8	1
This was a gift for my niece. She loves it.	3	1	0	0	2
New laptop broken cd drive. Computer completely froze. Returned.	3	0	0	7	4
Great laptop for the price	2	0	0	1	2
Great product.!!!	2	0	0	1	2
So far, working very well. Very light and thin. Delivered as promised	2	0	0	1	2
Great product and great turnaround time.	2	7	2	3	3
Bad screen	0	9	0	1	4
Honestly, I was expecting more. It does the job, but lags a lot and the touch screen seems gimmicky more than anything.	1	1	0	1	4
I like the capability bit it craahes a lot. I sent baxk two of them	3	1	0	8	2
Very good	3	6	3	3	0
My in laws are enjoying it!	3	1	0	8	2
"I did not know that chromebooks came in 15"" size. I'm impressed! The ordered item was received very quickly! Thanks"	3	1	0	0	2
Who sells a computer with NO POWER CORD ???	3	1	0	0	2
great deal	2	6	5	4	3
A trash screen, you will see nothing if the angle is not right.	3	7	2	8	0
So far, a great laptop. Put Bitdefender on it, works great. Way better than my old Toshiba.	3	9	2	8	3
Purchased five of these for a project here and had to send two of them back to Samsung for failing keyboards after less than a week.	1	1	0	1	4
Love it!	1	1	0	1	4
It's great	3	0	0	8	2
Awful screen	3	7	2	8	0
Ability to get up and running excellent. But has bloatware to get rid of from factory. Standard startup for HP laptops that I have dealt with.	4	7	2	9	3
This laptop has been perfect! It was shipped in great condition, with no noticeable flaws. It is very fast, and the screen is an excellent size.	3	1	0	0	2
Truly pleased would buy another!	2	1	0	1	7
I bought this back in November and love this computer ,works great and I love it .Its is easy computer to work with.Thanks for a great product .	2	0	0	1	2
Very good laptop. There are a lot more better laptops out there, but this was the best for quality/price. I'm happy with this purchase.	2	7	3	3	3
It is perfect for what I do.	2	0	0	1	5
I just upgraded the office and am very happy. One of the easiest transitions I've had	3	9	2	8	3
Great business or school lap top.	3	9	2	8	3
My fist laptop, it has a pretty good battery life. I use it mainly for surfing the web and writing papers. Love it.	3	1	0	0	2
Disappointed in performance. Product write up says laptop has a core i5 processor and we received a core i3.	2	6	0	7	2
Good laptop for the price.I dont like the mouse pad, but its ok for me.	3	9	2	8	6
Purchased for general computing and light gaming, perfect for my needs! Runs Fallout 4 at 60 FPS with no issues!	3	9	3	8	0
I like pc/laptops, I also really like gaming, smash those together and it creates this. I really like this laptop, It gets the job done!	3	7	2	8	0
JUNK. Slow is an understatement. not even good enough to run multiple Google web browser pages. Don't waste your time or money.	3	1	0	7	5
product seems gfood> what about the warranty in India??	3	6	2	3	3
Its not price worthy	3	9	2	8	3
product as described. A great buy!!!	2	1	0	0	4
I bought it for College and I love it. It’s lightweight and super cute	2	0	0	1	5
Very, Very slow and terrible performance! Don't buy it.	2	0	0	1	5
We love it good price fast delivery	1	1	0	1	4
The 7 secons boot ap time	3	1	0	0	2
Good computer. Works great for what I need it which is web browsing, reading emails and social media.	2	0	0	1	2
Very satisfied with this purchase. The machine works good, arrived on time and without issue. Would definitely use Blazing Prices again.	2	1	0	0	4
Everything as expected. Great Deal. I read in some other review that this laptop has 1050 instead of 1050ti.In my case I got everything as described. Happy with the purchase.	3	6	3	3	0
I love this new laptop, it does ever thing I want it to do.	3	1	0	0	2
Poor!! 32gb storage space??? Really???	3	0	0	7	5
i like that is light weight, its easy to navigate thru. i think the price was great and i love the color	2	1	0	1	7
So far it works good.	3	9	2	8	3
I'm a first time Chromebook user. Much better experience than I expected. Fast, intuitive, easy to learn.	1	1	0	1	4
Perfect as expected. Thank you.	3	7	2	8	0
Not as fast processir as I expected but still good overall.	3	9	2	8	6
I am very satisfied with my purchase.	3	1	0	0	2
A little more used than I expected and has a line across the screen.	2	1	0	0	4
Everything I expected. Thanks	2	7	2	3	3
Sent it to my mom and she was up and running game in 5 minutes, easy to use and very attractive and durable.	2	1	0	0	4
Just what I expected ..Love it !	0	9	0	1	4
Absolutely the worst purchase I have ever made. This laptop is terrible, it is slow and never connects to the internet. DO NOT BUY!	2	0	0	1	5
This didn’t work within a month and we sent it in and have heard nothing!	2	1	0	0	4
Very satisfied with the purchase. Excellent ! Thank you !!	3	9	2	8	3
its a 1060 6gb in the description, but what u actually get is a 1060 maxq	3	7	2	8	0
Just started using it. I like it. Good ergonomics, well-laid out. Very happy.	2	7	2	3	3
Just as it's decribed! Speedy delivery. Received it as guaranteed.	3	6	3	8	3
Sleek machine, the fastest-booting computer I ever owned and good looking too. Downside is that there's just one usb slot and none for sd cards.	2	7	2	3	3
With an I5 core it can run slow when it actually works. Within a month it crashed completely.	4	7	3	8	0
Great laptop just needs more memory a sd card is good enough but I want for eemc	2	0	0	1	5
If you are not on the internet most times, basically useless	0	0	0	0	4
Upgraded to the windows 10pro. Loved the laptop, good display, light, fast, perfect to bring around for work use.	2	8	2	3	3
Excellent... Wife loves it.	3	7	3	8	3
Love this laptop great price	2	0	0	1	5
Great product fast delivery!!	3	7	2	8	0
Bought for daughter in college. She is very happy with it.	2	0	0	1	5
Its small and sweet	2	0	0	1	5
This laptop is awesome! I am amazed at the ease of use, lightweight and speed! I am super happy with my choice.	2	8	2	3	3
It takes so long	4	8	3	8	0
It's nice and light	3	9	3	9	3
Excellent laptop	3	7	3	8	0
it lasted 2 weeks. nothing else to say...	2	0	0	1	5
the unit works fine, however Windows 10S is a pain. I had to upgrade to Windows Pro to be able to load the software I wanted to.	2	0	0	1	5
Very happy with my purchase	3	6	2	3	3
I was very disappointed that it was not the laptop shown on the description.	2	1	0	0	4
beastly laptop. i love this thing. great price/quality ratio	3	7	2	8	0
Love it.	3	6	2	3	3
Loved the zenbook for its lightness and easy to carry. Good battery life. It will be better if ssd drive can can be higher capacity.	2	5	2	3	4
Great laptop for the money. Some licensed items have to be purchased separately, due to user need. Processor is slower than expected, but still good PC.	3	0	0	8	2
Great buy for the money!	3	6	2	3	3
Died after 2 months. Can't be repaired as I lived outside of the US.	3	7	2	8	0
its a good computer just that you have to buy apps... i only use the internet	2	0	0	1	5
Hard Drive available very low GB.No attractive look......very heavy....not satisfied.....	3	6	2	3	3
Plastic chassis really brings down the that premium feel.as well as the keys could have a more premium look	3	6	3	8	3
Just turned it on and already have only 10 GB left of the 32 GB advertised, this is called false advertising.	2	0	0	1	2
Great Product!	3	8	3	8	0
not worth the aggravation of not being able to update. security is also terrible .Love Acer, but spend the money on a real model with real software!	2	0	0	1	2
Excellent product- a good bang for ones buck when one wishes for a reliable computer without spending or charging a great deal of money.	3	1	0	0	2
Great laptop , setup was easy , easy to use . so far battery lasts as promised	4	6	3	8	3
Arrived fast and has been great so far!	0	9	0	0	4
Good value for the money.	3	2	1	8	7
Keyboard feels cheap, also there are no power lights so you don't know if it's on or off. Good speed for the average user.	3	9	3	9	3
Fan was making noise.	3	7	2	8	4
Returned. Case felt cheap and absolutely hated the trackpad. If those two features don't bother you, it's a solid purchase.	3	6	3	3	0
I don't like it because defective lights on keyboard.	3	8	3	8	0
Do Not Buy This, it will break when it tries to update due to no Memory.DO NOT BUY THIS Amazon should not sell this laptop	2	0	0	1	2
Worked fine first 2-3 months, goes to sleep when I close lid and does not wake up. Having to restart every time. Disappointed with this purchase.	3	1	0	0	2
Excellent laptop, easy to use, run smooth and cheap. I recommend this one.	3	5	4	9	3
This is a great laptop	3	0	0	8	2
LOVE this laptop! Perfect for my business and personal needs ! Light and powerful...perfect !	3	7	3	8	3
For a inexpensive laptop it is a great bargain. The screen is great. I recommend removing the Bloatware and a little tuning it seems to run great....	4	2	0	8	6
I HAVE 3 OF THESE NO ISSUES FOR OVER A YEAR !!!	2	0	0	1	2
Battery did not work. Dell help line was no help. Had to send it back to Amazon.	3	0	0	7	4
Great machine for the price. Fast delivery and great condition. Will definitely be ordering this one again when needed.	1	7	2	3	4
Love it!!!	0	9	0	0	2
Yea i received the Laptop today and i opened the box , it’s so nice .. thanks you so much	2	0	0	1	2
Computer has worked great and is in excellent shape! Thank you!	2	1	0	0	4
Very nice laptop. No problems with it.	2	6	5	4	3
Thanks, very fast notebook	2	0	0	1	5
Great computer I'm currently using it for DJing and music production and it hasn't failed me yet.	3	7	2	8	0
I bought it for my daughter for Christmas	3	1	0	0	2
It was What I expected it to be, a powerful and fast machine for the price.	3	7	3	3	0
I love this notebook laptop. Great price, functions great.	3	0	0	7	5
Perfect for my daughter's college work.	2	0	0	1	5
This computer is nice but the noise of the fan is incredibly loud. It was disturbing me so much that I had to return it.	2	2	3	3	6
Son says it's great	3	9	3	9	3
So far so good, we like it and hope it gives us a few good years.	3	1	0	8	2
If you are in the market for a super-sized version of your Android Galaxy phone look no further	1	1	0	1	4
It does the job but it takes many hours to up load it.	3	7	3	8	6
Se demoró en llegar la ASUS	2	7	3	8	3
Enjoying it	3	9	3	9	3
Amazing Laptop, cant be more satisfied :)	3	7	2	8	0
It was cracked when I received it	2	1	0	1	7
A 2TB laptop and perfect for streaming and gaming	3	9	3	9	3
Excellent laptop, this is my fourth ACER I've purchased and I'm pleased with their products. Windows 10 is awful though.	3	7	3	8	6
I expected it to run a little faster. Also keyboard is a little on the small side.	2	0	0	1	5
it is a good one the only thing that makes it a little stressful is the memory but the rest in great.	2	0	0	1	2
Se demoró en llegar la ASUS	3	7	2	8	4
3 days old and locking up on Witcher 3 on med settings. Not what I paid almost $1000 for.	3	9	3	8	0
Works really well. Runs better when plugged in. However, it loses internet pretty easily when your router has a poor internet speed.	3	7	3	8	0
Extremely slow. Every day wants to update - which can take 20 minutes. Humming sound comes on sometimes. I may send back. Not worth the price that is for sure.	3	0	0	7	5
Major problem with the touch screen. Uncontrolled phantom cursor movement renders this device unusable. Very disappointed after using great Chromebooks previously.	1	1	0	1	4
This is the absolutely worst computer...5 cents is too much to pay for it...the google controlled chrome system is pathetic. DO NOT BUY IT	3	1	0	0	2
For the price I can't complain	0	0	0	0	4
This computer is amazing. Super fast, lightweight, nice color! You just buy a micro sd card and you are good to go!	2	0	0	1	5
Love this laptop. Very thin and lightweight and the system works very fast. I would purchase this brand again in the near future.	2	7	2	3	3
BitLocker recovery error on the very first boot. Had to return it.	2	7	2	3	3
Terrible battery life. Tons of RAM, but it’s really slow. Updates fail constantly.Disappointed for sure. I wouldn’t recommend this product to anyone.	3	1	5	8	6
Great computer for the price! Exactly what I expected Fast, reliable and easy to set up. I wish they offered the one year office product with it.	3	0	0	7	5
It's slow but not bad as a backup. Just don't rely on it.	3	9	2	8	3
I failed to see that this thing doesn't have an optical drive....	2	7	3	8	3
Great product excellent price and lightning fast delivery.Highly recommend seller.	3	1	0	0	2
Christmas presents	3	7	3	8	0
Fast delivery was great, as my daughter was eagerly awaiting for her new chromebook. Product and experience has been great!	1	1	0	1	4
Perfect for my father! very simple and very fast. will buy again!	3	1	0	0	2
Great bang for the buck. Nice display. Too bad no lighted keyboard though.	4	6	3	8	3
Love the product. Thanks!	2	0	0	1	5
Arrived quickly and as advertised. Very pleased with the purchase so far.	4	6	4	8	3
Great computer. well worth the price.	3	6	2	3	3
I got broken one when lid was not in good shape.	2	5	2	3	4
Delivered fast and packaged well. Works awesome!!!	2	1	0	1	7
Wonderful Chromebook. Stylus pen works smoothly. Look and Feel is great. Love it.	1	1	0	1	4
Great laptop for the price. It shipped and was here quick. Ordered for my wife for college and it plays anything I throw at it on med. to high settings.	3	7	2	8	0
Awesome computer	3	1	0	0	2
The speakers don't work	3	9	2	8	3
The best laptop I ever had it is awesome and the price is amazing.	2	6	3	8	3
Sleek looking laptop that runs like a dream. Battery life is good and perfectly runs gta. Very Happy with my purchase.	3	7	3	3	0
Best bang for the buck.	2	5	2	3	4
this is a very good, state of the art laptop for an incredibly low price...I scored	3	4	2	8	3
Received item as described and in a timely fashion.	4	4	2	9	3
Excellent product! It achieves all the expectatives for design and gaming	3	7	3	8	0
Nice design but a bit slow for simple tasks like surfing the web	0	0	0	0	4
My son is very happy with his purchase (he saved for a long time!). He is using it for gaming and to learn programming.	3	7	2	8	0
I bought a new laptop, the laptop I received was obviously used	3	1	0	0	2
Good product pity it didn't have a touch screen	2	0	0	1	5
Great! Does what I need for Voice Over work.	3	6	2	8	3
Between the fabric lightness, speed, convenience. I love it all!!!!	2	7	2	3	3
Like it	3	6	2	8	3
Gift, he loves it	2	7	2	3	3
Excellent ProductThanks	2	7	2	3	3
Small compact, gets the job done. Not a fans of this OS but if you are looking for an affordable windows laptop this is perfect.	2	0	0	1	5
It's insanely slow ... loading, start-up, buffering ... it's literally the worst computer I've ever purchased.	3	1	0	8	2
Ordered for my husband to do DJing & music production. He loves it, especially the speed, light-up keyboard, and functionality.	3	7	2	8	0
Came brand new. Arrived on time. Laptop works great. Excellent purchase.	3	6	2	9	3
I love it	1	1	0	1	4
The laptop is great, but all the storage i have availible to me is 64GB. Is anyone else having this problem?	3	7	2	8	0
First one of these was DOA with screen not working. However, I've always been fond of ASUS's products, especially their motherboards which are the best.	3	9	2	8	3
didnt work, sent it back. they were easy to work with though	2	1	0	1	7
From i recieve this laptop it keep freezing	2	1	0	1	7
I've had it for almost two weeks, I couldn't find a better one with 15 inches touch!	3	6	2	9	3
Bought it for my sister in Nigeria and she loves it!	2	0	0	1	5
received item, keyboard wasn't working properly and the mouse pad is inferior (shakey).	3	1	0	8	2
Great laptop for the price. My wife is loving this.	3	2	1	8	7
As advertised.	2	0	0	1	2
For my 12 yr old for school. Timely, good condition. Provides for all of a 12 yr old's needs in and out of the classroom.	2	1	0	0	4
Awful present for my wife. Ruined Christmas. Would not powerup up after third time.	3	0	0	7	5
Little slow but ok for the price	2	6	0	7	2
Great but the battery run out fast	3	9	3	9	3
